Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
268,Seton Hall,29,16,13,0.552,14.13,8.71,,8,10,,11,5,,4,7,,1877,1720,,66.9,87.5,0.258,0.379,0.497,49.9,60.6,9.2,9.7,0.469,22.6,29,0.178
269,Siena,28,17,11,0.607,-5.13,-9.73,,14,6,,9,4,,8,7,,1903,1774,,72.8,86.6,0.275,0.336,0.482,50.6,56.8,10.9,6.3,0.451,23.8,34.5,0.187
270,South Alabama,32,9,23,0.281,-14.86,-1.69,,2,16,,4,12,,5,9,,1942,2288,,73,97.9,0.317,0.303,0.494,51.8,44.5,13.6,8.4,0.457,16.9,35.7,0.224
271,South Carolina,29,29,0,1,46.74,14.56,,16,0,,15,0,,12,0,,2522,1589,,74.9,73.2,0.203,0.31,0.385,42,48.2,8.9,6.1,0.354,18.5,28,0.136
272,South Carolina State,29,2,27,0.069,-29.48,-9.1,,1,13,,2,8,,0,18,,1407,1998,,68.6,100.4,0.272,0.366,0.497,54.1,59.9,15.4,7.9,0.465,17.6,40.2,0.191
273,South Carolina Upstate,30,16,14,0.533,-16.56,-13.94,,10,6,,9,3,,5,10,,1778,1826,,70.1,86.5,0.272,0.362,0.471,50.1,48.3,12.6,10.5,0.442,21.3,31.9,0.181
274,South Dakota,31,20,11,0.645,1.31,-1.3,,9,7,,11,4,,7,5,,2215,1987,,69.7,90.8,0.232,0.367,0.475,46.4,52.3,10.1,10.2,0.447,16.8,27.4,0.162
275,South Dakota State,29,24,5,0.828,14.26,0.59,,16,0,,13,1,,11,4,,2165,1747,,69.3,86.2,0.249,0.352,0.452,44.6,51.7,10.5,8.9,0.418,16.5,25.7,0.174
276,South Florida,31,18,13,0.581,7.48,3.38,,10,8,,11,5,,5,5,,1995,1868,,67,89.2,0.275,0.296,0.462,47.5,46.3,8.9,5.4,0.431,17.1,29.3,0.184
277,Southeast Missouri State,29,9,20,0.31,-13.51,-6.32,,6,12,,6,7,,3,13,,1800,1934,,73,91.4,0.384,0.344,0.518,52.3,59.3,10.4,6.7,0.481,22.2,32.1,0.262
278,Southeastern Louisiana,29,18,11,0.621,-3.3,-4.64,,14,4,,11,4,,7,5,,1836,1682,,69.1,81.9,0.331,0.357,0.453,50.8,53.9,9.5,7.1,0.402,21,27.4,0.244
279,Southern,28,14,14,0.5,-6.37,-2.19,,12,5,,8,3,,6,11,,1708,1765,,72.2,86.5,0.409,0.32,0.508,53.7,62.8,9.9,6.8,0.463,25,31.3,0.287
280,Southern California,29,24,5,0.828,30.03,17.44,,13,5,,13,2,,7,3,,2161,1796,,70.4,87.3,0.272,0.302,0.478,47.9,59,8.9,6.2,0.437,19.7,28,0.205
281,Southern Illinois,29,10,19,0.345,-3.57,-0.81,,5,14,,6,10,,2,8,,1912,1992,,72.8,93.1,0.356,0.282,0.527,51.5,55.1,9.3,9,0.484,23.2,32.2,0.264
282,SIU Edwardsville,31,5,26,0.161,-17.54,-6,,2,16,,5,9,,0,17,,2110,2388,,74.3,103.7,0.346,0.323,0.523,53,61.9,11.5,9.3,0.49,16,35.4,0.238
283,Southern Indiana,28,22,6,0.786,-0.69,-7.19,,17,1,,14,2,,8,4,,2025,1759,,72.1,86.7,0.287,0.385,0.457,47.1,50.3,11.8,7.2,0.415,18.3,28.6,0.208
284,Southern Methodist,29,14,15,0.483,5.24,3.48,,8,10,,10,7,,4,6,,2033,1982,,72,93.4,0.298,0.328,0.495,50.5,63.8,10.1,7.9,0.454,18.9,31.4,0.222
285,Southern Mississippi,30,18,12,0.6,2.26,-1.81,,10,8,,12,3,,5,8,,2017,1857,,71.1,86.7,0.27,0.358,0.463,47,56,10.2,5.6,0.429,19.8,30.6,0.186
286,Southern Utah,28,7,21,0.25,-12.07,-2.84,,5,14,,4,10,,3,11,,1854,2089,,70.3,104.8,0.259,0.316,0.521,49.8,55.1,13.3,8.1,0.488,13.7,31.4,0.195
287,St. Bonaventure,30,4,26,0.133,-13.26,-1.42,,1,17,,3,10,,1,15,,1640,1995,,68.3,97.4,0.233,0.35,0.522,53.3,51.8,10.8,12.2,0.499,19.5,31.6,0.162
288,St. John's (NY),30,17,13,0.567,9.59,7.45,,11,7,,11,3,,6,7,,1799,1735,,63.8,89.6,0.179,0.27,0.491,50.8,55.8,8.5,9.7,0.466,21.1,30.7,0.135
289,St. Thomas,30,15,15,0.5,-7.53,-1.74,,7,9,,8,6,,7,7,,2046,2136,,72.6,98.1,0.278,0.341,0.54,49.2,56.1,10.7,10.4,0.508,19.9,29.3,0.207
290,Stanford,31,27,4,0.871,35.97,16.36,,15,3,,15,2,,9,2,,2429,1821,,68.6,84.9,0.176,0.332,0.43,40.6,48,8.4,5.8,0.401,14.3,25.2,0.131
291,Stephen F. Austin,30,20,10,0.667,0.02,-3.09,,14,5,,12,4,,8,5,,2301,2069,,75.3,90.1,0.279,0.314,0.485,48.3,53.7,10.7,7.4,0.452,19.8,30.3,0.194
292,Stetson,30,17,13,0.567,-8.88,-6.2,,12,4,,10,4,,7,7,,1757,1773,,68.4,86,0.335,0.389,0.474,49.1,52.4,9.9,8.1,0.433,20.9,29.2,0.234
293,Stonehill,29,4,25,0.138,-29.72,-13.06,,4,12,,3,12,,1,13,,1507,1990,,69.5,98.7,0.237,0.286,0.499,53.5,50.6,15.7,9.4,0.476,17,36.5,0.16
294,Stony Brook,27,24,3,0.889,10.44,-7.9,,14,2,,13,1,,11,2,,2008,1513,,73.1,75.9,0.207,0.315,0.408,44.8,50.8,9.8,6.2,0.378,19.6,27.1,0.139
295,Syracuse,29,23,6,0.793,20.14,10.38,,13,5,,14,2,,7,4,,2166,1883,,71.8,90,0.231,0.301,0.476,46.6,61.9,10.3,6.3,0.444,19.6,33.4,0.169
296,Tarleton State,28,9,19,0.321,-13.04,-5.63,,6,13,,5,8,,4,11,,1728,1860,,70.3,94.5,0.318,0.383,0.499,50.5,57.4,9.1,7.9,0.46,17.8,28.3,0.231
297,TCU,29,19,10,0.655,19.2,9.99,,6,10,,15,4,,2,6,,2045,1749,,68,88.7,0.243,0.339,0.446,46.6,57.3,10.5,6.3,0.41,15.4,29.4,0.175
298,Temple,30,19,11,0.633,9.16,1.69,,13,5,,10,6,,8,4,,2105,1881,,71.4,86.8,0.357,0.288,0.483,48.5,57,8.1,7.3,0.434,22.7,32.9,0.262
299,Tennessee,29,18,11,0.621,23.14,17.14,,10,6,,11,4,,5,5,,2198,2024,,74.2,93.6,0.184,0.282,0.462,46.2,50.8,11,7.6,0.438,13.8,30.5,0.129
300,Tennessee State,30,11,19,0.367,-14.59,-7.63,,7,11,,8,5,,1,12,,1862,2044,,73,91,0.355,0.339,0.521,52.9,58,11.5,6.5,0.476,24.9,36.2,0.266
301,Tennessee Tech,31,16,15,0.516,-6.18,-6.39,,10,8,,8,6,,6,7,,2168,2074,,70.8,93.7,0.345,0.287,0.535,48.9,55.3,10.7,6.8,0.499,22.7,29.4,0.247
302,Tennessee-Martin,30,15,15,0.5,-4.95,-5.71,,11,7,,6,8,,8,7,,1934,1884,,67.6,92.5,0.229,0.385,0.492,50.2,64.8,12.4,11.7,0.461,19,31.5,0.168
303,Texas,31,27,4,0.871,37.37,13.21,,14,4,,15,2,,9,2,,2544,1795,,72.6,79.8,0.28,0.322,0.465,42.6,53.8,9.5,4.5,0.432,24.6,27.9,0.189
304,Texas A&M,30,19,11,0.633,21.14,10.41,,6,10,,12,5,,5,6,,2061,1739,,71.1,81.5,0.292,0.29,0.451,44.8,57.2,8.8,7.1,0.409,19.7,25.1,0.209
305,Texas A&M-Commerce,28,13,15,0.464,-12.63,-5.63,,8,10,,9,5,,4,10,,1948,2051,,76.8,95,0.267,0.282,0.476,54.1,51,9.1,8.7,0.443,16,32.6,0.188
306,Texas A&M-Corpus Christi,29,21,8,0.724,-2.53,-8.29,,14,4,,14,3,,7,5,,1956,1647,,72.3,77.9,0.268,0.336,0.431,47.9,56.6,10.9,6.2,0.394,22.1,29.7,0.185
307,Texas Southern,28,6,22,0.214,-21.56,-5.63,,5,12,,4,9,,2,13,,1638,2026,,75.4,96,0.315,0.26,0.488,52.9,50.6,14.3,10.1,0.446,17.8,37.1,0.23
308,Texas State,32,14,18,0.438,-4.71,-3.55,,4,14,,6,9,,6,8,,2076,2031,,70.5,89.6,0.338,0.305,0.499,50.6,49.5,12.5,9.2,0.459,22.7,34.5,0.24
309,Texas Tech,32,17,15,0.531,13.56,11.13,,5,13,,13,5,,1,8,,2081,2003,,69.5,90,0.286,0.334,0.502,50.1,52.4,11.1,10.5,0.471,22.6,32.4,0.198
310,Texas-Rio Grande Valley,28,6,22,0.214,-13.94,-2.58,,5,14,,3,11,,3,11,,1675,1993,,71.6,98.9,0.263,0.344,0.52,54.4,58.1,10.9,8.9,0.488,17.9,31.9,0.194
311,Toledo,28,24,4,0.857,11.7,-1.26,,16,1,,12,1,,10,3,,2034,1642,,70.1,83.7,0.262,0.332,0.468,47.2,51,9.1,4.9,0.433,20.8,25.7,0.187
312,Towson,28,18,10,0.643,-3.32,-4.28,,10,7,,9,4,,7,6,,1857,1830,,71.7,89.6,0.292,0.28,0.479,50,46.8,8.1,7.1,0.444,18.9,29.3,0.204
313,Troy,29,19,10,0.655,5.36,0.29,,15,3,,9,4,,8,6,,2345,2198,,80.7,93.2,0.272,0.339,0.492,45.9,50.3,9,4.7,0.459,17.9,28.8,0.192
314,Tulane,29,10,19,0.345,0.56,2.39,,3,15,,8,8,,2,9,,1855,1908,,67.3,96.9,0.224,0.365,0.504,49.7,58.9,12.2,8.1,0.475,17.5,32.4,0.164
315,Tulsa,31,23,8,0.742,6.46,2.59,,13,5,,13,1,,6,6,,2195,2075,,73.9,90.2,0.259,0.294,0.456,51.4,43.3,9.7,6.6,0.417,16.3,31.8,0.19
316,UAB,30,18,12,0.6,0.63,-2.02,,9,9,,11,5,,6,6,,2172,2084,,71.7,96.1,0.23,0.259,0.488,51.6,45.2,9.7,7.6,0.465,16.5,32.9,0.153
317,UC Davis,29,16,13,0.552,-3.46,-1.38,,12,7,,11,2,,5,11,,1809,1776,,69,88.4,0.269,0.314,0.472,49.9,51.1,12.3,6.2,0.436,18.1,26.3,0.193
318,UC Irvine,28,20,8,0.714,2.85,-4.68,,14,4,,9,2,,10,5,,1768,1557,,67.4,81.8,0.296,0.353,0.483,47.3,58.2,9.3,5.4,0.449,25.1,28.3,0.205
319,UC Riverside,29,17,12,0.586,-3.84,-2.5,,12,7,,10,3,,7,9,,1683,1664,,67.9,84.1,0.257,0.348,0.495,53,60.4,10.4,10.1,0.465,25.8,31.3,0.179
320,UC San Diego,30,12,18,0.4,-5.64,-2.35,,8,11,,7,9,,5,8,,1759,1741,,67.1,85,0.258,0.388,0.467,47.8,55.9,13.6,8.5,0.428,20.1,27.1,0.193
321,UC Santa Barbara,29,16,13,0.552,-4.15,-4.01,,10,9,,11,4,,4,8,,1891,1800,,67.8,90.8,0.222,0.299,0.471,47.7,49.3,10.1,8.6,0.44,16.3,27.9,0.163
322,UCF,29,12,17,0.414,11.65,12.94,,3,15,,8,8,,1,8,,1860,1873,,71,90.5,0.312,0.312,0.495,46.7,49.7,11.7,8.4,0.459,19.7,28.8,0.22
323,UCLA,30,25,5,0.833,36.02,18.15,,13,5,,14,1,,7,4,,2339,1803,,71.6,83.6,0.299,0.329,0.468,40,52.4,9.7,6.9,0.422,19.3,22.4,0.225
324,UNC Asheville,31,11,20,0.355,-19.75,-15.48,,4,12,,7,7,,3,11,,1845,1876,,69.5,86,0.312,0.31,0.463,48.8,45.1,10.1,5.7,0.43,19.7,30.9,0.202
325,UNC Greensboro,30,20,10,0.667,-6.22,-8.37,,8,6,,15,1,,4,9,,1910,1666,,66,84.2,0.285,0.256,0.452,46.8,49.3,8,4.9,0.412,19.8,30.6,0.203
326,UNC Wilmington,28,5,23,0.179,-26.06,-5.1,,3,14,,3,11,,2,12,,1522,2052,,73.6,99.1,0.189,0.304,0.506,55.3,58.4,13.7,10.3,0.486,18.3,38.5,0.131
327,UT Arlington,30,15,15,0.5,-4.67,-2.3,,11,9,,7,6,,7,8,,2100,2171,,74.4,97.3,0.33,0.34,0.503,52,64,10.4,6.6,0.465,18.1,33.8,0.234
328,Utah,32,22,10,0.688,30.16,16.16,,11,7,,12,3,,8,5,,2496,1976,,69.7,87.9,0.197,0.3,0.488,44.7,55.8,10.6,11.8,0.464,19.7,23.4,0.139
329,Utah State,29,5,24,0.172,-19.34,-0.56,,2,16,,2,13,,3,11,,1637,2134,,69.9,105.3,0.263,0.395,0.525,53.2,64.1,13.2,9.5,0.498,15.7,35.1,0.184
330,Utah Tech,30,17,13,0.567,-4.49,-5.59,,11,8,,10,5,,7,8,,2217,2054,,73.1,93.7,0.191,0.415,0.463,51.6,59.9,9.2,8.4,0.44,14.2,29.9,0.129
331,Utah Valley,28,10,18,0.357,-12.03,-5.85,,5,14,,8,5,,2,13,,1685,1818,,70.7,90.2,0.356,0.406,0.506,53.3,68.2,11.8,11.9,0.459,23.7,34.1,0.265
332,UTEP,29,11,18,0.379,-5.54,0.02,,6,10,,10,5,,1,9,,1949,2074,,71.4,99.4,0.298,0.407,0.536,49.1,61,9.7,7,0.505,19,29.5,0.215
333,UTSA,29,16,13,0.552,3.21,2.01,,10,8,,9,4,,7,9,,1876,1841,,70.4,88.3,0.343,0.356,0.455,44.3,55.3,11,7.7,0.413,16.7,29.2,0.231
334,Valparaiso,28,5,23,0.179,-14.16,-2.84,,4,15,,2,9,,3,13,,1710,2027,,71.6,100.7,0.425,0.305,0.558,56.1,56.1,11.1,8,0.51,21.1,32.4,0.322
335,Vanderbilt,31,22,9,0.71,16.99,10.02,,9,7,,12,5,,8,3,,2125,1909,,70.3,87.6,0.25,0.356,0.483,48.3,52.7,10,7.1,0.453,21.7,31,0.176
336,Vermont,30,20,10,0.667,-0.1,-7.2,,12,4,,13,2,,7,5,,1792,1570,,61.6,85,0.251,0.262,0.449,49.5,42.6,9.6,7.4,0.416,18.2,29.2,0.173
337,Villanova,29,18,11,0.621,16.75,11.51,,11,7,,10,4,,8,7,,1891,1739,,65.5,90.7,0.233,0.28,0.482,50.7,54.5,8.1,8.4,0.449,19.7,32.8,0.172
338,Virginia,30,15,15,0.5,16.72,13.29,,7,11,,9,8,,5,5,,2183,2080,,74.2,93.1,0.313,0.347,0.491,47.7,60.1,9.7,8.5,0.451,17.8,29.2,0.227
339,Virginia Commonwealth,30,26,4,0.867,9.79,-0.62,,15,3,,14,1,,8,3,,1902,1561,,65.7,79.2,0.233,0.351,0.432,42.9,48.2,9.9,6.7,0.397,19.6,25.5,0.165
340,Virginia Tech,29,23,6,0.793,27.35,12.66,,14,4,,15,0,,6,5,,2210,1784,,68.4,89.5,0.272,0.284,0.458,44.4,40.1,9.2,6.3,0.416,14.8,25.9,0.203
341,Wagner,28,7,21,0.25,-29.4,-16,,4,12,,5,7,,2,12,,1548,1877,,70.8,93.8,0.331,0.369,0.513,53.6,63,13.4,6.6,0.48,22.7,37.1,0.226
342,Wake Forest,32,7,25,0.219,6.47,14.53,,2,16,,3,13,,2,10,,1904,2162,,68.3,98.9,0.305,0.318,0.53,54.3,52.2,10.4,9.2,0.494,19.3,33.4,0.227
343,Washington,30,16,14,0.533,20.31,14.71,,6,12,,10,6,,4,7,,1934,1766,,65.8,87.3,0.228,0.307,0.464,48.4,50,8.7,7.8,0.436,18.2,28.3,0.158
344,Washington State,32,18,14,0.563,23.61,16.18,,7,11,,9,6,,7,6,,2227,1989,,68,90.7,0.215,0.28,0.47,50,51,8.6,5,0.438,17.1,30.5,0.159
345,Weber State,31,7,24,0.226,-11.56,-0.66,,4,14,,4,8,,3,15,,1762,2075,,67.6,99,0.241,0.371,0.526,50.5,57.9,11.9,9.8,0.494,17.5,27.9,0.184
346,West Virginia,29,23,6,0.793,28.38,10.76,,12,6,,14,2,,6,4,,2182,1671,,73.9,77.6,0.309,0.311,0.481,51.2,52.3,9.5,7.3,0.442,28.7,31.7,0.218
347,Western Carolina,30,6,24,0.2,-22.64,-7.12,,1,13,,4,12,,2,11,,1705,1992,,67.9,97.7,0.301,0.328,0.487,52.4,45.1,12.5,7,0.452,16.4,36.2,0.208
348,Western Illinois,30,18,12,0.6,-8.8,-10.45,,9,9,,13,4,,5,7,,2230,1995,,73.7,88.8,0.303,0.358,0.475,46.7,52,11.7,5.9,0.44,18.3,26.3,0.207
349,Western Kentucky,30,15,15,0.5,-0.82,-0.13,,6,9,,9,4,,4,9,,1924,1886,,71,88.2,0.343,0.403,0.492,54,60.6,10.9,7.7,0.451,23.7,35.9,0.243
350,Western Michigan,28,12,16,0.429,-8.46,-4.57,,7,10,,7,6,,4,9,,1741,1833,,69.4,93.9,0.322,0.332,0.524,55.4,55.1,11.4,10.4,0.488,22.9,34.8,0.233
351,Wichita State,30,9,21,0.3,-4.21,2.26,,5,13,,6,10,,2,10,,1923,2117,,73.2,95.5,0.284,0.344,0.505,51.3,57.6,10.4,7.8,0.479,19.1,32.9,0.188
352,William & Mary,27,15,12,0.556,-3.51,-4.59,,11,5,,6,6,,8,6,,1712,1683,,72.5,85.5,0.297,0.299,0.463,52.6,48.4,11.2,7.1,0.422,21.5,32.8,0.213
353,Winthrop,30,14,16,0.467,-19.06,-12.5,,8,8,,8,6,,5,8,,1703,1807,,68.6,86.4,0.28,0.364,0.488,48.5,52.1,11.4,5.8,0.456,23.2,30.5,0.195
354,Wisconsin,29,13,16,0.448,7.46,14.01,,6,12,,8,7,,4,7,,1794,1984,,71.3,96,0.272,0.348,0.499,50,59.4,13.1,7.5,0.466,17.6,32,0.195
355,Wofford,29,17,12,0.586,-3.78,-6.06,,8,6,,13,2,,3,10,,1937,1762,,70.8,85.8,0.226,0.414,0.454,50.6,54.2,7.6,6.9,0.428,18.3,29.2,0.148
356,Wright State,32,18,14,0.563,-3.5,-1.9,,11,9,,11,5,,6,8,,2266,2253,,71.4,97,0.306,0.287,0.513,52.6,50.5,10.6,8,0.482,18,30.2,0.211
357,Wyoming,29,16,13,0.552,5.02,3.02,,11,7,,10,4,,5,8,,1832,1730,,64.4,92.2,0.227,0.318,0.489,47.8,46.4,11.2,7.2,0.456,16.2,23.9,0.172
358,Xavier,27,1,26,0.037,-13.14,8.79,,0,18,,1,12,,0,13,,1380,1972,,68.6,106,0.277,0.364,0.548,58.5,69.4,14.1,14.3,0.514,18.6,39,0.212
359,Yale,26,8,18,0.308,-7.85,-0.58,,5,8,,5,8,,3,10,,1581,1770,,68.2,99.4,0.344,0.273,0.532,49.9,50.2,10.1,6.4,0.491,18.4,32.2,0.256
360,Youngstown State,32,14,18,0.438,-7.53,-3.89,,9,11,,9,7,,5,9,,1938,2005,,68.7,91.2,0.286,0.36,0.482,51,56.7,11.9,9.1,0.442,18.5,30.9,0.211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
