Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
272,South Dakota NCAA,35,29,6,0.829,19.35,4.5,,17,1,,16,3,,13,3,,2412,1824,,67.1,102.4,0.243,0.324,0.523,51.9,53.7,13.1,10,0.493,14.1,28.1,0.18
273,South Dakota State,38,29,9,0.763,19.8,4.23,,17,1,,21,4,,8,5,,2843,2177,,68.2,109.6,0.251,0.354,0.571,56,61.9,10.2,11.1,0.547,16.1,31.1,0.182
274,South Florida NCAA,33,24,9,0.727,15.19,8.82,,12,3,,14,3,,10,6,,2008,1798,,66.5,91.2,0.279,0.319,0.468,54.8,64.4,10.2,8.4,0.429,17,35.8,0.202
275,Southeast Missouri State,29,6,23,0.207,-17.17,-3.1,,2,16,,4,12,,2,11,,1763,1980,,71,85.6,0.267,0.268,0.464,48.8,55.4,11.8,7,0.433,21.7,31.2,0.18
276,Southeastern Louisiana,27,16,11,0.593,-7.69,-12.69,,10,4,,9,4,,7,7,,1677,1274,,63,97.3,0.298,0.247,0.476,58,56,14.3,9.5,0.447,18.4,36.8,0.193
277,Southern,31,14,17,0.452,-11.96,-7.06,,11,7,,11,1,,3,16,,1856,1853,,69,85.7,0.262,0.262,0.426,48.7,42.2,17.2,6.3,0.399,17.5,34.4,0.16
278,Southern California,28,12,16,0.429,12.79,13.15,,5,12,,8,7,,4,9,,1801,1811,,71.4,89.6,0.307,0.267,0.483,51.3,59.5,9.8,15.5,0.436,18.2,31.1,0.235
279,Southern Illinois,31,21,10,0.677,7.87,2.34,,15,3,,13,1,,8,9,,1955,1719,,64.7,97.5,0.291,0.264,0.491,53.8,58.8,12.4,6.2,0.457,15.9,34.1,0.205
280,SIU Edwardsville,31,13,18,0.419,-8.03,-2.71,,8,10,,6,9,,7,9,,2148,2313,,79.1,87.6,0.331,0.263,0.484,49.5,61,13.5,6.4,0.443,21.3,33.4,0.235
281,Southern Methodist,29,14,15,0.483,5.23,5.89,,7,7,,7,8,,7,7,,1760,1779,,70.8,85,0.263,0.201,0.449,49.7,63,10.2,10.5,0.417,16.9,27.7,0.176
282,Southern Mississippi,30,18,12,0.6,-2.91,-3.81,,9,8,,12,5,,6,7,,2001,1829,,69.5,95.1,0.306,0.182,0.492,54.7,56.7,12.2,8.9,0.46,19.2,38,0.206
283,Southern Utah,30,18,12,0.6,-2.19,-3.4,,14,6,,10,5,,8,7,,2119,1872,,69.7,100,0.31,0.293,0.504,55.9,53.8,9.3,12.4,0.465,17,34.9,0.226
284,St. Bonaventure,28,12,16,0.429,-6.87,-1.54,,4,12,,8,7,,4,9,,1633,1696,,67.3,86.3,0.283,0.298,0.471,47.9,42.2,8.8,10.3,0.435,18.6,24,0.198
285,St. Francis (NY),27,17,10,0.63,-10.34,-11.45,,13,3,,9,5,,8,5,,1747,1633,,69,93.3,0.247,0.349,0.494,48.3,60.1,11.2,6,0.461,17.5,26.6,0.183
286,St. John's (NY),31,12,19,0.387,3.65,5.33,,7,12,,8,6,,4,13,,2233,2285,,74.2,96.7,0.237,0.385,0.526,46.8,54.9,7.5,8.1,0.496,17.1,23.3,0.179
287,St. Thomas,28,7,21,0.25,-14.34,-1.67,,4,14,,3,10,,4,11,,1627,1877,,67.2,85.3,0.23,0.346,0.474,49.6,50.4,8.4,5.8,0.449,20,24.4,0.152
288,Stanford NCAA,36,32,4,0.889,34.68,17.99,,16,0,,21,3,,11,1,,2645,2044,,70.7,103.9,0.267,0.336,0.531,57.7,55.3,12.1,15,0.506,15.6,37.4,0.184
289,Stephen F. Austin NCAA,33,28,5,0.848,11.82,-3.76,,17,1,,15,1,,13,4,,2467,1757,,72,103.9,0.327,0.359,0.533,51.2,60.4,17.1,11.8,0.501,17.5,33.7,0.23
290,Stetson,32,20,12,0.625,-0.83,-3.09,,11,5,,11,4,,9,8,,2022,1736,,69,91.6,0.306,0.301,0.489,53.8,53.4,13.3,5.4,0.454,20.1,30.3,0.212
291,Stony Brook,29,23,6,0.793,1.93,-8.96,,14,4,,12,2,,11,4,,1954,1638,,70.6,95.5,0.289,0.293,0.5,53.6,53.2,10.4,8.8,0.46,17.5,33.3,0.218
292,Syracuse,29,11,18,0.379,6.62,10.45,,4,14,,9,9,,2,9,,2059,2170,,78,91,0.196,0.364,0.482,42.4,51,13,4.5,0.448,16.3,25.1,0.158
293,Tarleton State,29,16,13,0.552,-10.76,-6.16,,8,10,,9,6,,7,7,,1765,1538,,64.7,93.7,0.294,0.303,0.481,53.5,56.4,13,12.3,0.449,19.9,32.8,0.2
294,TCU,28,6,22,0.214,2.62,15.73,,2,16,,5,11,,1,11,,1689,2056,,74.6,80.2,0.296,0.333,0.455,47.4,61.4,9,5.8,0.417,19.9,22.9,0.205
295,Temple,28,13,15,0.464,4.63,6.35,,8,8,,6,8,,7,7,,1672,1720,,71.2,83.1,0.309,0.265,0.454,51.1,59.3,10.6,8.9,0.411,20.4,33.1,0.221
296,Tennessee NCAA,34,25,9,0.735,24.52,15.52,,11,5,,18,3,,7,6,,2382,2076,,74.9,92.9,0.312,0.228,0.477,58.8,55.2,8.2,13.7,0.448,18.4,40.4,0.2
297,Tennessee State,31,12,19,0.387,-9.81,-4.07,,6,12,,5,8,,7,11,,1993,2071,,73.8,86.1,0.26,0.253,0.473,47.4,48.5,16.7,9.7,0.439,21.5,30.6,0.184
298,Tennessee Tech,32,21,11,0.656,0.17,-1.87,,14,4,,11,3,,10,8,,2105,1875,,64.9,101,0.382,0.345,0.52,55.2,61.8,10.5,9,0.479,18.3,35,0.27
299,Tennessee-Martin,30,12,18,0.4,-2.99,-0.56,,9,9,,5,10,,7,8,,1669,1742,,64.8,85.9,0.313,0.353,0.5,44.1,55.1,14.1,5.4,0.455,19.7,17.6,0.239
300,Texas NCAA,36,29,7,0.806,29.34,14.2,,13,5,,16,3,,12,4,,2588,1985,,70.3,101.2,0.325,0.212,0.509,54.1,47.4,14,10.1,0.475,16.3,36.4,0.225
301,Texas A&M,29,14,15,0.483,15.45,13.55,,4,12,,12,7,,2,8,,2011,1956,,72.6,93.5,0.293,0.277,0.496,49.4,55.4,7.9,9.2,0.46,17.4,30.1,0.21
302,Texas A&M-Corpus Christi,29,19,10,0.655,-9.49,-11.3,,11,3,,14,2,,5,8,,1844,1406,,65.2,97.2,0.369,0.228,0.476,59.5,65.1,15.6,10.6,0.43,20.8,41.9,0.26
303,Texas Southern,26,11,15,0.423,-14.91,-7.76,,11,7,,5,4,,6,11,,1778,1964,,81.4,83.7,0.346,0.308,0.486,44.9,48.1,11.3,8.7,0.445,23,27.4,0.241
304,Texas State,29,15,14,0.517,-8.01,-4.01,,9,6,,8,5,,7,9,,1972,1718,,67.5,99.1,0.292,0.31,0.507,54.5,64.6,11.8,6.4,0.477,19.7,32,0.2
305,Texas Tech,30,11,19,0.367,11.83,14.09,,4,14,,7,11,,4,8,,1974,2042,,71,92.3,0.318,0.235,0.516,52.9,51.1,8.5,8.4,0.481,19.8,29.5,0.227
306,Texas-Rio Grande Valley,33,14,19,0.424,-8.69,-4.15,,8,10,,9,8,,5,11,,2009,2089,,71.1,85.3,0.23,0.432,0.477,50.2,63.1,11.3,7.2,0.448,21.8,29.3,0.161
307,Toledo,35,29,6,0.829,11.08,-0.26,,19,1,,16,3,,13,3,,2534,2137,,70.3,102.3,0.301,0.35,0.532,54.9,55,8.5,7.6,0.497,15.3,30.8,0.222
308,Towson,32,24,8,0.75,7,-3.27,,14,4,,14,3,,10,5,,2366,1850,,73.8,100.2,0.284,0.33,0.484,56.6,50.8,10.9,10.1,0.451,15.5,38.8,0.197
309,Troy,33,24,9,0.727,4.81,-3.71,,13,2,,15,3,,9,6,,2603,2131,,81.4,96.9,0.315,0.273,0.465,56.1,51.9,13,11.6,0.419,16.6,39.3,0.231
310,Tulane,31,21,10,0.677,11.48,5.34,,11,5,,14,5,,7,5,,2246,1965,,71.2,100.1,0.323,0.34,0.505,55.9,63.4,9.1,10,0.462,16.3,37.4,0.241
311,Tulsa,28,17,11,0.607,4.79,1.16,,5,8,,9,5,,8,6,,1945,1761,,68.9,99,0.214,0.39,0.517,46.5,59.4,12.2,8.4,0.488,14.7,24.6,0.163
312,UAB,31,16,15,0.516,-1.67,-3.98,,8,10,,10,5,,6,10,,2084,1869,,67.9,98.3,0.322,0.335,0.513,56.5,54.9,7.6,8,0.469,19.1,35.4,0.243
313,UC Davis,28,15,13,0.536,3.14,1.6,,8,8,,9,4,,6,9,,1733,1540,,65.4,94.2,0.258,0.445,0.51,54.9,65.9,8.6,9.4,0.483,20.5,28.3,0.179
314,UC Irvine,33,21,12,0.636,2.58,-1.33,,14,4,,14,4,,7,8,,2193,1879,,68.4,96.5,0.279,0.362,0.483,53.1,52.3,13.5,8.9,0.441,16.3,33.7,0.212
315,UC Riverside,25,14,11,0.56,-2.96,-2.35,,10,6,,8,2,,6,9,,1517,1364,,68.3,88.9,0.286,0.313,0.46,50.4,44,11.9,5.8,0.416,16.7,23,0.213
316,UC San Diego,27,13,14,0.481,-3.98,-2.64,,10,8,,8,6,,5,8,,1643,1587,,69,87.7,0.187,0.417,0.469,50.5,63.1,8.3,10.5,0.443,18.2,26.2,0.135
317,UC Santa Barbara,27,15,12,0.556,-2.54,-3.34,,9,8,,10,2,,5,10,,1652,1514,,66.7,91.3,0.335,0.357,0.492,52.7,61.4,10.1,6.5,0.448,19.6,29.8,0.244
318,UCF NCAA,30,26,4,0.867,21.95,9.22,,14,1,,17,1,,9,3,,1815,1433,,66.4,91.2,0.288,0.197,0.479,54.3,60.3,16.3,11.4,0.443,18.8,37.8,0.203
319,UCLA,31,18,13,0.581,18.09,12.96,,8,8,,12,5,,6,8,,2064,1905,,68.9,95.4,0.248,0.3,0.489,53.7,55.4,9.9,9.2,0.451,15.3,32.6,0.19
320,UNC Asheville,32,10,22,0.313,-20.45,-12.02,,3,15,,4,9,,6,13,,1969,2051,,69.4,88.3,0.251,0.312,0.459,50.3,46,10.7,2.9,0.43,18,28.6,0.168
321,UNC Greensboro,28,9,19,0.321,-13.67,-10.89,,5,9,,6,8,,3,11,,1524,1531,,65.6,82.6,0.266,0.274,0.436,53.8,46.5,9.9,8.8,0.41,20.4,35.9,0.162
322,UNC Wilmington,29,3,26,0.103,-18.8,-3.87,,0,18,,1,12,,2,14,,1581,1925,,65.7,82.6,0.242,0.268,0.448,45.9,48.9,10.2,5.7,0.41,20.8,30,0.177
323,UT Arlington NCAA,28,20,8,0.714,3.59,0.05,,11,4,,10,4,,10,4,,1960,1861,,73.9,93.8,0.344,0.239,0.499,48.9,60.4,10.6,7.9,0.461,16.3,27.3,0.238
324,Utah NCAA,33,21,12,0.636,21.67,13.97,,8,7,,13,5,,8,7,,2505,2251,,72.1,104.5,0.305,0.444,0.555,54,58.7,9.1,6.6,0.516,17.1,33.8,0.238
325,Utah State,30,11,19,0.367,-7.1,1.17,,5,13,,8,6,,3,13,,2058,2215,,75.2,90.1,0.271,0.349,0.479,48.8,57.4,9.2,7.2,0.442,18.6,29.2,0.198
326,Utah Tech,29,10,19,0.345,-15.22,-3.02,,6,12,,8,8,,2,11,,1942,1887,,68,96.9,0.211,0.519,0.519,49.6,58.8,8.1,7.3,0.498,19.5,21.1,0.147
327,Utah Valley,31,16,15,0.516,-2.39,-3.91,,10,8,,9,6,,7,9,,1965,1769,,64.7,97.1,0.245,0.327,0.508,56.6,64.2,8.8,7.2,0.471,18.9,33.6,0.193
328,UTEP,29,14,15,0.483,-1.99,-1.82,,6,12,,10,6,,4,9,,1891,1896,,69.6,91.3,0.363,0.329,0.487,51.8,52.5,10.6,5,0.441,19.8,35.6,0.26
329,UTSA,30,7,23,0.233,-11.55,0.22,,3,14,,4,8,,3,15,,1618,1971,,72.3,73.7,0.302,0.242,0.401,51.5,49.6,10.9,8.6,0.36,21.9,34.9,0.197
330,Valparaiso,30,11,19,0.367,-5.6,1.57,,9,9,,6,7,,5,12,,1802,2017,,67.7,88.3,0.276,0.486,0.53,42.7,57,11.3,7.3,0.496,20,14.6,0.207
331,Vanderbilt,35,16,19,0.457,12.34,10.74,,4,12,,14,5,,2,14,,2204,2148,,70.2,89.1,0.259,0.292,0.478,50.8,54.7,15.4,5.6,0.447,19.6,34.4,0.178
332,Vermont,31,20,11,0.645,-4.14,-11.3,,13,5,,13,4,,7,7,,1906,1684,,66.9,91.5,0.238,0.313,0.498,49.1,61,11.1,10.8,0.467,17.6,27,0.174
333,Villanova NCAA,33,24,9,0.727,11.75,7.69,,15,4,,13,2,,11,7,,2143,2009,,68.9,93.8,0.236,0.405,0.498,49.6,64.4,11.1,9.1,0.464,15.8,25.8,0.179
334,Virginia,27,5,22,0.185,2.78,13.22,,2,14,,3,11,,2,11,,1486,1768,,70.7,77.9,0.288,0.266,0.435,49.2,55.8,10.2,11.1,0.404,22.1,32,0.183
335,Virginia Commonwealth,28,16,12,0.571,7.45,4.95,,9,5,,10,7,,6,5,,1699,1629,,66.5,90.8,0.265,0.319,0.464,49.6,43.8,11.6,8.4,0.433,15.1,30.1,0.18
336,Virginia Tech NCAA,33,23,10,0.697,24.47,12.07,,13,5,,13,3,,10,7,,2337,1928,,69,102.2,0.284,0.415,0.553,52.1,56.8,6.3,8,0.519,16.3,25.8,0.216
337,Wagner,29,17,12,0.586,-10.81,-13.19,,9,8,,9,5,,8,7,,1757,1688,,70.3,86.2,0.286,0.228,0.469,49.8,58.7,12.8,9.4,0.435,19.8,31.3,0.195
338,Wake Forest,33,16,17,0.485,10.17,8.24,,4,14,,13,7,,3,10,,2144,2080,,71.4,90.7,0.274,0.303,0.476,52,45,9.5,7.3,0.443,17.8,32.4,0.19
339,Washington,23,7,16,0.304,9.56,14.51,,2,12,,5,8,,2,8,,1292,1355,,65,85.9,0.242,0.29,0.485,51.8,60.5,9.1,10.6,0.457,22.1,28.1,0.167
340,Washington State NCAA,30,19,11,0.633,14.7,14.64,,11,6,,12,4,,7,7,,1802,1800,,68,87.9,0.205,0.37,0.469,48.9,58.4,11.3,10.7,0.442,17.5,27.6,0.146
341,Weber State,31,11,20,0.355,-6.02,-3.15,,6,14,,8,7,,3,13,,1985,2074,,72.2,88,0.376,0.258,0.491,52.6,50.9,11,7.4,0.436,20.5,29.6,0.284
342,West Virginia,30,15,15,0.5,14.81,13.51,,7,11,,9,8,,6,7,,1995,1956,,74.5,87.5,0.269,0.243,0.476,51.5,59.4,12.3,12.6,0.442,19.3,30.9,0.191
343,Western Carolina,30,7,23,0.233,-23.58,-10.54,,0,14,,6,11,,1,12,,1567,1643,,62.6,82.7,0.236,0.279,0.435,56.4,49.9,11.6,9.2,0.41,23,36.1,0.149
344,Western Illinois,29,14,15,0.483,-6.45,-1.19,,5,12,,8,7,,6,8,,2053,1987,,72.8,95.6,0.305,0.438,0.513,46.6,54,11,8.9,0.487,16.8,19.5,0.201
345,Western Kentucky,30,18,12,0.6,-0.69,-0.66,,11,7,,10,6,,8,6,,2116,2021,,72.8,94.9,0.343,0.4,0.507,50.4,56.2,13.5,6.8,0.478,20.3,35.1,0.225
346,Western Michigan,30,16,14,0.533,-0.1,1.83,,10,10,,9,5,,7,9,,1951,1805,,69.5,93.2,0.291,0.39,0.499,48.7,53.2,12.8,8.1,0.468,17.9,23.1,0.199
347,Wichita State,30,14,16,0.467,4.59,3.46,,5,11,,9,6,,5,10,,1922,1888,,73.1,86.5,0.253,0.242,0.462,53.6,53.2,11.7,9.9,0.422,19.8,36.2,0.191
348,William & Mary,30,10,20,0.333,-13.34,-4.58,,5,13,,7,7,,3,13,,1712,1883,,68,82.9,0.226,0.358,0.483,47,66.7,11,4.9,0.45,23.6,25.7,0.171
349,Winthrop,30,6,24,0.2,-29.34,-11.41,,4,14,,5,9,,1,15,,1549,1882,,68.6,75.3,0.311,0.284,0.434,50,54.7,10.2,4.2,0.41,26.2,29.5,0.177
350,Wisconsin,29,8,21,0.276,-0.62,8.66,,5,13,,6,11,,2,10,,1679,1948,,67.2,85.8,0.22,0.357,0.484,44.6,60.9,9.9,6.7,0.455,19.5,24.3,0.158
351,Wofford,31,17,14,0.548,-7.07,-5.82,,11,3,,11,6,,6,8,,2051,1807,,69.8,94.8,0.214,0.391,0.469,49.9,51.8,9.9,7.6,0.437,15.4,27.5,0.16
352,Wright State,23,4,19,0.174,-14.67,-2.49,,3,14,,3,6,,1,13,,1377,1554,,72.9,82.1,0.2,0.315,0.436,45.7,43.6,10.8,8.9,0.411,16.8,24.4,0.132
353,Wyoming,30,17,13,0.567,5.2,2.56,,11,6,,12,4,,5,9,,1938,1726,,63.9,97.8,0.259,0.357,0.493,56.6,57.4,7.9,6.3,0.456,16,31,0.194
354,Xavier,30,9,21,0.3,-6.2,4.3,,4,16,,4,10,,5,11,,1870,2185,,73.5,84.4,0.292,0.175,0.462,47.5,55.1,10.2,7.7,0.417,19,28,0.218
355,Yale,27,16,11,0.593,-1.99,-3.69,,9,5,,7,3,,9,8,,1580,1534,,69.8,83,0.241,0.359,0.465,53.3,63.7,10,10.5,0.437,21.5,31,0.163
356,Youngstown State,30,23,7,0.767,-0.26,-5.76,,17,4,,14,4,,9,3,,1961,1649,,65.5,98.2,0.287,0.464,0.511,53.4,64.7,9.9,6.7,0.477,17,28.7,0.208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
