Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
274,South Dakota,31,20,11,0.645,1.31,-1.3,,9,7,,11,4,,7,5,,2215,1987,,69.7,101.3,0.312,0.433,0.546,53.6,65.2,9,6.6,0.509,19.4,32.1,0.237
275,South Dakota State,29,24,5,0.828,14.26,0.59,,16,0,,13,1,,11,4,,2165,1747,,69.3,106.9,0.324,0.311,0.569,55.4,56.5,8.7,11,0.544,18.1,32.4,0.226
276,South Florida,31,18,13,0.581,7.48,3.38,,10,8,,11,5,,5,5,,1995,1868,,67,95.2,0.247,0.335,0.482,52.5,62.1,7.3,9.9,0.445,17,34.1,0.186
277,Southeast Missouri State,29,9,20,0.31,-13.51,-6.32,,6,12,,6,7,,3,13,,1800,1934,,73,85.1,0.308,0.281,0.459,47.7,50.7,12.6,6.9,0.417,19.8,29.8,0.217
278,Southeastern Louisiana,29,18,11,0.621,-3.3,-4.64,,14,4,,11,4,,7,5,,1836,1682,,69.1,89.4,0.309,0.204,0.467,49.2,49.6,11.5,7.6,0.429,16.3,26,0.212
279,Southern,28,14,14,0.5,-6.37,-2.19,,12,5,,8,3,,6,11,,1708,1765,,72.2,83.7,0.33,0.241,0.463,46.3,54.3,14.4,6.9,0.428,20.1,27.3,0.216
280,Southern California,29,24,5,0.828,30.03,17.44,,13,5,,13,2,,7,3,,2161,1796,,70.4,105,0.299,0.346,0.529,52.1,56.9,11.1,14.1,0.493,14.9,32.4,0.221
281,Southern Illinois,29,10,19,0.345,-3.57,-0.81,,5,14,,6,10,,2,8,,1912,1992,,72.8,89.4,0.324,0.25,0.47,48.5,57.5,15.2,7.4,0.429,18.5,32.1,0.227
282,SIU Edwardsville,31,5,26,0.161,-17.54,-6,,2,16,,5,9,,0,17,,2110,2388,,74.3,91.7,0.315,0.388,0.508,47,62.8,8.7,6.7,0.461,21,28.6,0.246
283,Southern Indiana,28,22,6,0.786,-0.69,-7.19,,17,1,,14,2,,8,4,,2025,1759,,72.1,99.8,0.285,0.351,0.547,52.9,53.2,9.7,7,0.517,20.2,30.6,0.208
284,Southern Methodist,29,14,15,0.483,5.24,3.48,,8,10,,10,7,,4,6,,2033,1982,,72,95.8,0.337,0.231,0.505,49.5,56.6,11.4,8.3,0.469,17.3,29.5,0.235
285,Southern Mississippi,30,18,12,0.6,2.26,-1.81,,10,8,,12,3,,5,8,,2017,1857,,71.1,94.1,0.275,0.231,0.501,53,52.4,11.1,7.4,0.464,20.1,35.1,0.206
286,Southern Utah,28,7,21,0.25,-12.07,-2.84,,5,14,,4,10,,3,11,,1854,2089,,70.3,93,0.236,0.344,0.492,50.2,56.5,6.1,8.8,0.47,18.9,31.7,0.155
287,St. Bonaventure,30,4,26,0.133,-13.26,-1.42,,1,17,,3,10,,1,15,,1640,1995,,68.3,80.1,0.261,0.374,0.45,46.7,46.5,9.1,4.4,0.411,21.3,26,0.191
288,St. John's (NY),30,17,13,0.567,9.59,7.45,,11,7,,11,3,,6,7,,1799,1735,,63.8,92.9,0.284,0.289,0.5,49.2,52.2,11.1,6,0.462,18.6,29,0.211
289,St. Thomas,30,15,15,0.5,-7.53,-1.74,,7,9,,8,6,,7,7,,2046,2136,,72.6,93.9,0.288,0.365,0.524,50.8,59.6,11,7.5,0.485,21.5,30.5,0.221
290,Stanford,31,27,4,0.871,35.97,16.36,,15,3,,15,2,,9,2,,2429,1821,,68.6,113.3,0.257,0.338,0.555,59.4,61.1,7.5,11.9,0.523,15.2,40.7,0.2
291,Stephen F. Austin,30,20,10,0.667,0.02,-3.09,,14,5,,12,4,,8,5,,2301,2069,,75.3,100.2,0.312,0.366,0.525,51.7,60.8,13.1,8.6,0.485,17.9,32.9,0.234
292,Stetson,30,17,13,0.567,-8.88,-6.2,,12,4,,10,4,,7,7,,1757,1773,,68.4,85.2,0.319,0.302,0.452,50.9,43.8,10.3,8.2,0.416,19.8,32,0.209
293,Stonehill,29,4,25,0.138,-29.72,-13.06,,4,12,,3,12,,1,13,,1507,1990,,69.5,74.8,0.231,0.355,0.422,46.5,60.1,6.3,5.7,0.388,24,30.1,0.162
294,Stony Brook,27,24,3,0.889,10.44,-7.9,,14,2,,13,1,,11,2,,2008,1513,,73.1,100.8,0.278,0.357,0.537,55.2,58.3,10.1,8.5,0.502,19.1,33.7,0.211
295,Syracuse,29,23,6,0.793,20.14,10.38,,13,5,,14,2,,7,4,,2166,1883,,71.8,103.5,0.26,0.33,0.505,53.4,46.4,12.9,10.8,0.471,16.6,40.9,0.193
296,Tarleton State,28,9,19,0.321,-13.04,-5.63,,6,13,,5,8,,4,11,,1728,1860,,70.3,87.8,0.28,0.335,0.474,49.5,59.6,8.7,9.9,0.435,18.7,27.4,0.204
297,TCU,29,19,10,0.655,19.2,9.99,,6,10,,15,4,,2,6,,2045,1749,,68,103.7,0.266,0.455,0.55,53.4,66.8,8.3,13.2,0.522,18.4,32.8,0.194
298,Temple,30,19,11,0.633,9.16,1.69,,13,5,,10,6,,8,4,,2105,1881,,71.4,97.1,0.234,0.279,0.471,51.5,53.3,13.1,8.2,0.44,15.8,38.3,0.166
299,Tennessee,29,18,11,0.621,23.14,17.14,,10,6,,11,4,,5,5,,2198,2024,,74.2,101.6,0.295,0.331,0.518,53.8,56,6.8,6.4,0.48,17.2,36.1,0.22
300,Tennessee State,30,11,19,0.367,-14.59,-7.63,,7,11,,8,5,,1,12,,1862,2044,,73,82.9,0.293,0.208,0.449,47.1,42.7,13.3,6.9,0.411,21.2,32.7,0.201
301,Tennessee Tech,31,16,15,0.516,-6.18,-6.39,,10,8,,8,6,,6,7,,2168,2074,,70.8,98,0.292,0.375,0.518,51.1,68.8,13.9,9.3,0.478,18.9,33.7,0.225
302,Tennessee-Martin,30,15,15,0.5,-4.95,-5.71,,11,7,,6,8,,8,7,,1934,1884,,67.6,95,0.312,0.324,0.543,49.8,54.2,12.4,8.7,0.502,22.5,27.7,0.242
303,Texas,31,27,4,0.871,37.37,13.21,,14,4,,15,2,,9,2,,2544,1795,,72.6,113.1,0.355,0.179,0.563,57.4,52.8,12.8,11.4,0.532,16,41.8,0.251
304,Texas A&M,30,19,11,0.633,21.14,10.41,,6,10,,12,5,,5,6,,2061,1739,,71.1,96.6,0.241,0.286,0.478,55.2,57.8,12.1,10.3,0.451,16.5,36.6,0.163
305,Texas A&M-Commerce,28,13,15,0.464,-12.63,-5.63,,8,10,,9,5,,4,10,,1948,2051,,76.8,90.2,0.242,0.332,0.474,45.9,46.8,9.5,6.6,0.441,15.7,24.2,0.176
306,Texas A&M-Corpus Christi,29,21,8,0.724,-2.53,-8.29,,14,4,,14,3,,7,5,,1956,1647,,72.3,92.5,0.362,0.32,0.485,52.1,62.3,15.6,9.5,0.444,19,33.2,0.25
307,Texas Southern,28,6,22,0.214,-21.56,-5.63,,5,12,,4,9,,2,13,,1638,2026,,75.4,77.6,0.288,0.352,0.437,47.1,50.3,9.7,8.4,0.396,23.5,31.1,0.2
308,Texas State,32,14,18,0.438,-4.71,-3.55,,4,14,,6,9,,6,8,,2076,2031,,70.5,91.6,0.321,0.304,0.5,49.4,51,12.1,6.2,0.458,21.7,33.7,0.237
309,Texas Tech,32,17,15,0.531,13.56,11.13,,5,13,,13,5,,1,8,,2081,2003,,69.5,93.5,0.318,0.376,0.504,49.9,58.5,10.6,6.8,0.458,20.1,32.9,0.243
310,Texas-Rio Grande Valley,28,6,22,0.214,-13.94,-2.58,,5,14,,3,11,,3,11,,1675,1993,,71.6,83.1,0.313,0.408,0.443,45.6,58.9,8.6,8.1,0.393,18.3,25.8,0.23
311,Toledo,28,24,4,0.857,11.7,-1.26,,16,1,,12,1,,10,3,,2034,1642,,70.1,103.7,0.295,0.349,0.535,52.8,61.1,10.2,7.5,0.5,16.6,31.2,0.219
312,Towson,28,18,10,0.643,-3.32,-4.28,,10,7,,9,4,,7,6,,1857,1830,,71.7,90.9,0.254,0.322,0.458,50,47.5,10.1,8.5,0.421,16,31.2,0.184
313,Troy,29,19,10,0.655,5.36,0.29,,15,3,,9,4,,8,6,,2345,2198,,80.7,99.4,0.268,0.227,0.48,54.1,48.2,11.7,6.4,0.446,14.5,38.1,0.19
314,Tulane,29,10,19,0.345,0.56,2.39,,3,15,,8,8,,2,9,,1855,1908,,67.3,94.2,0.244,0.4,0.517,50.3,67.6,10.7,7.3,0.483,21.2,31.9,0.188
315,Tulsa,31,23,8,0.742,6.46,2.59,,13,5,,13,1,,6,6,,2195,2075,,73.9,95.4,0.303,0.443,0.524,48.6,55.2,9,10.3,0.496,19.1,25.6,0.206
316,UAB,30,18,12,0.6,0.63,-2.02,,9,9,,11,5,,6,6,,2172,2084,,71.7,100.1,0.292,0.394,0.532,48.4,54.3,8.9,5.7,0.494,17.4,28.2,0.223
317,UC Davis,29,16,13,0.552,-3.46,-1.38,,12,7,,11,2,,5,11,,1809,1776,,69,90,0.196,0.458,0.511,50.1,61.2,10.1,8.1,0.49,21.1,24.2,0.137
318,UC Irvine,28,20,8,0.714,2.85,-4.68,,14,4,,9,2,,10,5,,1768,1557,,67.4,92.8,0.278,0.297,0.472,52.7,52.1,15.6,8.3,0.434,18.1,36.3,0.201
319,UC Riverside,29,17,12,0.586,-3.84,-2.5,,12,7,,10,3,,7,9,,1683,1664,,67.9,85.1,0.254,0.322,0.446,47,54.8,16.3,5.3,0.407,18.1,29,0.185
320,UC San Diego,30,12,18,0.4,-5.64,-2.35,,8,11,,7,9,,5,8,,1759,1741,,67.1,85.9,0.275,0.374,0.46,52.2,55.2,11.2,9.1,0.422,20.7,32,0.196
321,UC Santa Barbara,29,16,13,0.552,-4.15,-4.01,,10,9,,11,4,,4,8,,1891,1800,,67.8,95.4,0.267,0.353,0.517,52.3,56.9,6.9,5,0.483,20,30.5,0.199
322,UCF,29,12,17,0.414,11.65,12.94,,3,15,,8,8,,1,8,,1860,1873,,71,89.9,0.343,0.275,0.491,53.3,49,10.2,6.4,0.443,22.1,35.4,0.256
323,UCLA,30,25,5,0.833,36.02,18.15,,13,5,,14,1,,7,4,,2339,1803,,71.6,108.5,0.262,0.327,0.54,60,61.5,11.2,12.6,0.51,17.2,42.1,0.194
324,UNC Asheville,31,11,20,0.355,-19.75,-15.48,,4,12,,7,7,,3,11,,1845,1876,,69.5,84.6,0.263,0.285,0.438,51.2,45.8,8.5,5.2,0.4,18.8,34.2,0.185
325,UNC Greensboro,30,20,10,0.667,-6.22,-8.37,,8,6,,15,1,,4,9,,1910,1666,,66,96.5,0.25,0.29,0.474,53.2,48.8,11.5,10.3,0.449,16.4,37.8,0.162
326,UNC Wilmington,28,5,23,0.179,-26.06,-5.1,,3,14,,3,11,,2,12,,1522,2052,,73.6,73.5,0.295,0.258,0.412,44.7,49.4,9.7,6.3,0.363,23.1,28.5,0.214
327,UT Arlington,30,15,15,0.5,-4.67,-2.3,,11,9,,7,6,,7,8,,2100,2171,,74.4,94.1,0.323,0.282,0.505,48,60.9,10.3,10.2,0.469,18.2,28.6,0.226
328,Utah,32,22,10,0.688,30.16,16.16,,11,7,,12,3,,8,5,,2496,1976,,69.7,111,0.221,0.467,0.582,55.3,67.6,11.4,5.9,0.561,17.3,32.9,0.165
329,Utah State,29,5,24,0.172,-19.34,-0.56,,2,16,,2,13,,3,11,,1637,2134,,69.9,80.8,0.328,0.318,0.459,46.8,45.5,9.4,9.2,0.415,22.8,27.5,0.233
330,Utah Tech,30,17,13,0.567,-4.49,-5.59,,11,8,,10,5,,7,8,,2217,2054,,73.1,101.1,0.21,0.488,0.55,48.4,53.2,8.9,6.8,0.528,16.4,21.1,0.155
331,Utah Valley,28,10,18,0.357,-12.03,-5.85,,5,14,,8,5,,2,13,,1685,1818,,70.7,83.6,0.302,0.347,0.455,46.7,68.4,15.7,10.5,0.427,20.4,29.2,0.187
332,UTEP,29,11,18,0.379,-5.54,0.02,,6,10,,10,5,,1,9,,1949,2074,,71.4,93.4,0.34,0.25,0.505,50.9,46,10.1,6,0.473,20.2,31.7,0.228
333,UTSA,29,16,13,0.552,3.21,2.01,,10,8,,9,4,,7,9,,1876,1841,,70.4,90,0.244,0.264,0.459,55.7,53.9,9.1,12.1,0.432,20,40.3,0.16
334,Valparaiso,28,5,23,0.179,-14.16,-2.84,,4,15,,2,9,,3,13,,1710,2027,,71.6,84.9,0.302,0.454,0.492,43.9,53.4,13.2,8.1,0.458,22.6,22.9,0.211
335,Vanderbilt,31,22,9,0.71,16.99,10.02,,9,7,,12,5,,8,3,,2125,1909,,70.3,97.5,0.268,0.33,0.496,51.7,58.8,14.4,9.7,0.462,17.4,35.3,0.194
336,Vermont,30,20,10,0.667,-0.1,-7.2,,12,4,,13,2,,7,5,,1792,1570,,61.6,97,0.199,0.315,0.514,50.5,57.3,8.7,10.1,0.491,17.3,28.5,0.142
337,Villanova,29,18,11,0.621,16.75,11.51,,11,7,,10,4,,8,7,,1891,1739,,65.5,98.6,0.189,0.329,0.482,49.3,57.6,10.7,11.8,0.454,13.6,32.7,0.142
338,Virginia,30,15,15,0.5,16.72,13.29,,7,11,,9,8,,5,5,,2183,2080,,74.2,97.7,0.27,0.337,0.494,52.3,60.2,10.8,11.1,0.453,16.8,34.6,0.208
339,Virginia Commonwealth,30,26,4,0.867,9.79,-0.62,,15,3,,14,1,,8,3,,1902,1561,,65.7,96.5,0.326,0.279,0.502,57.1,46.8,12.5,7.7,0.463,19.7,38.6,0.234
340,Virginia Tech,29,23,6,0.793,27.35,12.66,,14,4,,15,0,,6,5,,2210,1784,,68.4,110.9,0.206,0.415,0.559,55.6,59.9,5.8,13.4,0.534,15.4,34.8,0.16
341,Wagner,28,7,21,0.25,-29.4,-16,,4,12,,5,7,,2,12,,1548,1877,,70.8,77.4,0.307,0.269,0.445,46.4,47.1,13.5,7.3,0.406,24.7,30.1,0.209
342,Wake Forest,32,7,25,0.219,6.47,14.53,,2,16,,3,13,,2,10,,1904,2162,,68.3,87.1,0.249,0.378,0.474,45.7,58.6,11.8,5.6,0.44,19.2,26.6,0.181
343,Washington,30,16,14,0.533,20.31,14.71,,6,12,,10,6,,4,7,,1934,1766,,65.8,95.6,0.201,0.359,0.502,51.6,53.4,10.3,11.1,0.48,17.5,30.3,0.141
344,Washington State,32,18,14,0.563,23.61,16.18,,7,11,,9,6,,7,6,,2227,1989,,68,101.5,0.226,0.303,0.528,50,57.3,9.7,12.1,0.499,15.8,28.5,0.171
345,Weber State,31,7,24,0.226,-11.56,-0.66,,4,14,,4,8,,3,15,,1762,2075,,67.6,84,0.268,0.305,0.458,49.5,52,11.3,6.3,0.422,20.1,28.1,0.187
346,West Virginia,29,23,6,0.793,28.38,10.76,,12,6,,14,2,,6,4,,2182,1671,,73.9,101.4,0.322,0.359,0.538,48.8,55.2,18.9,9.8,0.508,17.8,30.7,0.224
347,Western Carolina,30,6,24,0.2,-22.64,-7.12,,1,13,,4,12,,2,11,,1705,1992,,67.9,83.7,0.264,0.278,0.473,47.6,57.7,7.5,5.7,0.444,22.8,29.2,0.177
348,Western Illinois,30,18,12,0.6,-8.8,-10.45,,9,9,,13,4,,5,7,,2230,1995,,73.7,99.2,0.364,0.35,0.53,53.3,56,9.4,7,0.483,18.5,31.1,0.276
349,Western Kentucky,30,15,15,0.5,-0.82,-0.13,,6,9,,9,4,,4,9,,1924,1886,,71,90,0.272,0.381,0.478,46,54.2,15.3,10.1,0.446,18.6,28.8,0.189
350,Western Michigan,28,12,16,0.429,-8.46,-4.57,,7,10,,7,6,,4,9,,1741,1833,,69.4,89.2,0.267,0.418,0.503,44.6,58.1,12.8,3.8,0.474,20.8,25.1,0.185
351,Wichita State,30,9,21,0.3,-4.21,2.26,,5,13,,6,10,,2,10,,1923,2117,,73.2,86.8,0.314,0.286,0.459,48.7,52.6,9.8,5,0.424,19.3,31.6,0.209
352,William & Mary,27,15,12,0.556,-3.51,-4.59,,11,5,,6,6,,8,6,,1712,1683,,72.5,87,0.319,0.308,0.483,47.4,62.6,11.8,6.3,0.438,20.3,26.8,0.237
353,Winthrop,30,14,16,0.467,-19.06,-12.5,,8,8,,8,6,,5,8,,1703,1807,,68.6,81.4,0.298,0.318,0.449,51.5,50.7,13.1,6.8,0.409,23.3,34.7,0.207
354,Wisconsin,29,13,16,0.448,7.46,14.01,,6,12,,8,7,,4,7,,1794,1984,,71.3,86.8,0.286,0.38,0.49,50,62.6,10,11.4,0.453,22.9,30.2,0.208
355,Wofford,29,17,12,0.586,-3.78,-6.06,,8,6,,13,2,,3,10,,1937,1762,,70.8,94.4,0.219,0.401,0.48,49.4,50.4,10.6,6.7,0.446,15,28.3,0.167
356,Wright State,32,18,14,0.563,-3.5,-1.9,,11,9,,11,5,,6,8,,2266,2253,,71.4,97.6,0.276,0.403,0.523,47.4,54.6,10.9,9.1,0.483,16.8,24.6,0.218
357,Wyoming,29,16,13,0.552,5.02,3.02,,11,7,,10,4,,5,8,,1832,1730,,64.4,97.6,0.221,0.364,0.536,52.2,58.3,9.1,7.8,0.508,18.8,25.7,0.167
358,Xavier,27,1,26,0.037,-13.14,8.79,,0,18,,1,12,,0,13,,1380,1972,,68.6,74.2,0.197,0.408,0.446,41.5,55.9,9.9,4.5,0.421,25,22.2,0.134
359,Yale,26,8,18,0.308,-7.85,-0.58,,5,8,,5,8,,3,10,,1581,1770,,68.2,88.8,0.254,0.241,0.455,50.1,53.7,11.1,7.6,0.424,18.2,34.6,0.172
360,Youngstown State,32,14,18,0.438,-7.53,-3.89,,9,11,,9,7,,5,9,,1938,2005,,68.7,88.1,0.227,0.412,0.491,49,67.3,10.2,10.2,0.457,21.2,27.9,0.173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
