Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
272,South Carolina State,30,3,27,0.1,-31.59,-9.03,,2,12,,2,8,,1,17,,1405,2082,,68.8,68.1,0.305,0.338,0.4,43.2,51.8,9.9,4.1,0.365,25.8,26.8,0.186
273,South Carolina Upstate,31,11,20,0.355,-24.35,-11.8,,7,11,,8,7,,2,12,,1639,1966,,71.6,73.8,0.309,0.304,0.452,51.2,53.1,9.3,5.1,0.411,27.7,27.3,0.215
274,South Dakota,30,14,16,0.467,-6.84,-3.13,,10,8,,7,8,,7,5,,2094,2071,,70.1,99.2,0.314,0.407,0.532,51.2,60.4,9.3,6.4,0.489,17.5,28.9,0.244
275,South Dakota State NCAA,35,29,6,0.829,19.4,1.63,,18,0,,13,1,,9,3,,2742,2120,,71.5,109.2,0.374,0.33,0.565,56.8,60.1,10.4,10.3,0.531,16.3,33,0.27
276,South Florida NCAA,34,27,7,0.794,18.86,8.68,,15,1,,14,1,,10,2,,2385,2039,,67.9,102.1,0.302,0.326,0.535,56.4,59.1,7.6,8.2,0.5,18.8,37.2,0.222
277,Southeast Missouri State,31,16,15,0.516,-10.9,-7.43,,10,8,,11,3,,4,10,,1909,1960,,73.1,83.9,0.321,0.284,0.466,47.7,52.4,14.3,8.1,0.422,21.8,30.7,0.231
278,Southeastern Louisiana NCAA,31,21,10,0.677,-3.64,-6.82,,14,4,,11,1,,8,9,,1924,1730,,67.7,90.9,0.272,0.247,0.47,49.6,49.1,13.3,10.1,0.44,16.3,28.4,0.183
279,Southern NCAA,33,18,15,0.545,-10.75,-5.49,,12,6,,10,2,,5,12,,1898,1990,,69.4,82.6,0.301,0.265,0.445,46.6,47.4,12.8,5.4,0.423,19.2,28.5,0.169
280,Southern California NCAA,31,21,10,0.677,22.21,13.05,,11,7,,15,2,,6,5,,1991,1707,,67.4,92.3,0.309,0.322,0.475,51.5,61.8,12.7,13.7,0.431,18.6,35.6,0.226
281,Southern Illinois,31,12,19,0.387,-1.17,0.41,,8,12,,6,9,,5,8,,2275,2324,,75.4,97.3,0.273,0.264,0.505,48.1,54.9,13.1,12,0.476,16.8,30.6,0.188
282,SIU Edwardsville,31,9,22,0.29,-18.4,-5.04,,7,11,,5,7,,3,13,,1983,2397,,75.5,84.4,0.322,0.34,0.472,47.9,56.5,10,5.3,0.427,23.1,32.3,0.236
283,Southern Indiana,29,12,17,0.414,-12.97,-9.51,,6,12,,8,6,,4,11,,1884,1851,,73.9,87.5,0.326,0.277,0.497,52.5,62.3,11.4,8.6,0.448,24.2,33.7,0.252
284,Southern Methodist,30,17,13,0.567,9.54,4.97,,7,8,,13,2,,3,10,,1887,1750,,69.4,89.9,0.263,0.232,0.477,52.7,61.3,12,9.9,0.443,19.5,33.1,0.186
285,Southern Mississippi,31,21,10,0.677,-3.51,-5.06,,13,5,,11,4,,8,5,,2003,1903,,69,92.5,0.314,0.218,0.491,54.1,51.6,13.3,5.2,0.452,21.1,38.4,0.224
286,Southern Utah NCAA,33,23,10,0.697,1.8,1.83,,16,2,,13,1,,7,9,,2266,2192,,71.2,94.7,0.297,0.289,0.513,54.7,55.5,6,11.2,0.475,20,33,0.221
287,St. Bonaventure,32,6,26,0.188,-17.27,-1.83,,3,13,,4,10,,2,13,,1665,2159,,68.4,76,0.243,0.387,0.435,43.8,51,9.9,9.2,0.401,22.5,24.2,0.17
288,St. Francis (NY),30,11,19,0.367,-19.32,-12.39,,9,7,,8,4,,3,15,,1723,1858,,67.5,84.8,0.293,0.336,0.463,50.1,53.5,8.8,5.7,0.429,21.7,31.2,0.197
289,St. John's (NY) NCAA,32,23,9,0.719,15.03,9.31,,13,7,,14,3,,6,4,,2089,1906,,64.9,100.6,0.281,0.319,0.531,51.2,54.4,8.1,10.3,0.495,18.6,33,0.215
290,St. Thomas,30,13,17,0.433,-7.05,-6.05,,7,11,,7,6,,5,10,,1900,1930,,68.8,90.9,0.283,0.37,0.503,50.4,61.6,10.1,6.3,0.472,21.1,29.3,0.196
291,Stanford NCAA,35,29,6,0.829,33.91,15.99,,15,3,,17,2,,9,3,,2664,2037,,68.6,109.8,0.289,0.321,0.542,58.4,58.2,8.5,17.6,0.511,16.1,39.8,0.212
292,Stephen F. Austin,34,27,7,0.794,11.03,-1.63,,15,3,,14,2,,8,4,,2560,2065,,71.5,104.6,0.379,0.341,0.555,54,62.2,13.4,9.4,0.521,19.4,37.7,0.266
293,Stetson,33,13,20,0.394,-9.39,-4.43,,6,12,,8,8,,3,10,,1961,2018,,68.9,86.3,0.34,0.3,0.469,49,52.9,12.1,4.6,0.433,20.2,29.1,0.222
294,Stonehill,29,9,20,0.31,-20.51,-14.26,,5,11,,5,8,,4,11,,1739,1903,,66.6,89.6,0.255,0.36,0.48,50.4,64.9,6.1,6.2,0.446,19.5,30,0.186
295,Stony Brook,31,18,13,0.581,-3.84,-5.94,,11,7,,11,3,,4,9,,2104,2039,,70.6,96.1,0.258,0.344,0.492,50.2,46.9,10.6,6.2,0.458,17.3,33.8,0.189
296,Syracuse,33,20,13,0.606,16.84,10.5,,9,9,,15,3,,5,9,,2449,2240,,74.6,99.4,0.265,0.284,0.498,51.8,50.4,13.8,8.8,0.465,16.6,36.2,0.191
297,Tarleton State,29,8,21,0.276,-10,-2.41,,2,16,,7,7,,1,12,,1825,1953,,71.2,86.5,0.346,0.375,0.477,45.5,56.3,11.3,6.2,0.432,19.8,26.2,0.246
298,TCU,31,8,23,0.258,5.22,13.45,,1,17,,7,11,,0,11,,1861,2116,,72.4,82.9,0.357,0.342,0.461,45.7,59.1,11.7,8.3,0.425,20.4,25,0.227
299,Temple,29,11,18,0.379,3.57,6.54,,6,10,,8,6,,3,11,,1831,1917,,71.4,88.1,0.26,0.319,0.462,47.5,56.6,10.4,9.9,0.424,18.6,31,0.19
300,Tennessee NCAA,37,25,12,0.676,28.66,17.52,,13,3,,16,4,,6,4,,2852,2440,,73.3,104.4,0.319,0.267,0.525,56.6,55.1,9.6,7.9,0.49,17.2,40.4,0.228
301,Tennessee State,29,11,18,0.379,-17.31,-8.58,,6,11,,8,6,,3,11,,1920,2069,,74.9,88,0.356,0.236,0.48,47.6,42,13.4,7.8,0.442,21.5,32.6,0.238
302,Tennessee Tech NCAA,33,23,10,0.697,-3.81,-8.23,,13,5,,12,2,,7,8,,2268,2081,,68.4,100.4,0.291,0.343,0.523,50.6,62.6,11.3,6.8,0.485,17.1,32.6,0.222
303,Tennessee-Martin,30,13,17,0.433,-7.49,-7.42,,8,9,,6,5,,6,9,,1927,1929,,69.8,91.7,0.298,0.373,0.515,46.7,54.7,14.1,8.4,0.471,21.4,26.7,0.234
304,Texas NCAA,36,26,10,0.722,29.59,14.18,,14,4,,15,3,,7,4,,2623,2068,,71.2,102.3,0.311,0.194,0.509,55,55.8,12.7,15.8,0.479,17.5,41,0.21
305,Texas A&M,29,9,20,0.31,8.17,15.17,,2,14,,7,8,,0,11,,1651,1854,,68.9,82.6,0.282,0.304,0.461,48.7,56.4,9.7,8.3,0.432,22.7,30.4,0.182
306,Texas A&M-Commerce,33,14,19,0.424,-11.08,-6.08,,10,8,,8,4,,4,12,,2164,2279,,73.2,89.2,0.387,0.246,0.474,51.3,52.3,11.4,7.6,0.431,19.6,33.7,0.261
307,Texas A&M-Corpus Christi,31,19,12,0.613,-5.51,-7.58,,14,4,,10,4,,9,5,,1912,1748,,67.9,90.4,0.348,0.318,0.484,52.8,66.9,13,7.1,0.444,20.4,33.4,0.241
308,Texas Southern,29,2,27,0.069,-21.49,-5.14,,2,16,,1,11,,1,16,,1750,2224,,76.6,78.1,0.357,0.361,0.437,46.9,49.1,10,7.3,0.391,22.9,30.6,0.242
309,Texas State,33,23,10,0.697,-1.52,-5.42,,13,5,,13,4,,8,5,,2226,1952,,68.9,97.2,0.309,0.313,0.52,48.7,60.9,11.8,7.1,0.483,17.9,28.6,0.228
310,Texas Tech,35,20,15,0.571,12.18,10.04,,6,12,,15,6,,3,8,,2413,2338,,70.7,95.5,0.363,0.327,0.52,50,51.2,10,7.1,0.473,19,29.1,0.274
311,Texas-Rio Grande Valley,30,12,18,0.4,-7.01,-1.01,,6,12,,8,6,,4,11,,1868,2026,,69.4,88.7,0.296,0.418,0.45,50.6,58.7,9.1,7.6,0.405,17.9,33.4,0.216
312,Toledo NCAA,34,29,5,0.853,10.51,1.19,,16,2,,14,1,,10,3,,2482,2165,,69.6,103.8,0.342,0.335,0.552,52.1,57.8,9.5,5.1,0.507,15.8,26.2,0.268
313,Towson,33,21,12,0.636,-2.39,-5.33,,13,5,,12,5,,8,5,,2207,2110,,71.6,93.4,0.301,0.289,0.486,51.5,46.8,10.4,7.2,0.449,18.2,33.3,0.214
314,Troy,30,17,13,0.567,1.08,-2.37,,12,6,,8,4,,8,7,,2499,2334,,82.6,98.7,0.294,0.226,0.461,54.2,44.4,13.7,9.1,0.424,14.7,41.8,0.203
315,Tulane,32,18,14,0.563,7.8,3.39,,7,9,,11,6,,5,6,,2125,1937,,69.6,94.7,0.261,0.368,0.507,51.9,60.1,10.7,6.7,0.475,20.1,34.1,0.19
316,Tulsa,30,17,13,0.567,4.43,0.59,,7,9,,11,4,,5,7,,2083,1968,,72.1,96.3,0.254,0.5,0.524,47.8,64,8.3,9.8,0.497,18.5,25.3,0.18
317,UAB,31,14,17,0.452,-2.4,-1.29,,5,15,,9,6,,3,9,,2201,2162,,72.9,97,0.322,0.43,0.534,48.5,57,6.8,5.2,0.493,18.9,24.5,0.245
318,UC Davis,30,16,14,0.533,-1.74,-1.02,,12,7,,7,6,,9,5,,1906,1832,,68.6,92.6,0.232,0.442,0.504,51.4,57.9,9.3,8.9,0.48,19.4,27.4,0.158
319,UC Irvine,32,25,7,0.781,2.58,-3.49,,16,2,,11,2,,13,3,,1998,1703,,66.1,91.6,0.272,0.326,0.467,52.6,57.7,14.8,9.5,0.425,18.6,37.1,0.206
320,UC Riverside,32,6,26,0.188,-9.93,-0.8,,3,17,,4,9,,1,15,,1644,1925,,66.6,75.9,0.249,0.306,0.411,45.6,52.4,11.1,6.8,0.37,19.8,26.4,0.179
321,UC San Diego,30,13,17,0.433,-6.02,-1.89,,10,10,,7,6,,5,9,,1778,1902,,68.1,87,0.256,0.439,0.491,49.9,61.7,9,7.4,0.453,21.5,25.3,0.194
322,UC Santa Barbara,33,21,12,0.636,1.19,-2.2,,12,8,,11,4,,8,7,,2206,2015,,67,97.8,0.365,0.307,0.528,52.8,59.1,9.6,5.5,0.478,20.4,33.1,0.283
323,UCF,29,14,15,0.483,0.66,2.25,,4,11,,11,5,,2,9,,1757,1803,,71.5,83.3,0.346,0.291,0.432,52.4,50.8,10.6,8.6,0.386,20.4,37.3,0.234
324,UCLA NCAA,37,27,10,0.73,24.93,16.87,,11,7,,15,3,,6,5,,2580,2282,,69.2,99.4,0.257,0.344,0.487,54.3,58.2,11.5,10.6,0.446,15.6,37.9,0.2
325,UNC Asheville,31,12,19,0.387,-21.79,-12.55,,7,11,,7,9,,4,9,,1778,1943,,70.4,81.4,0.266,0.37,0.443,48.2,49.9,10.6,3.4,0.41,21.2,29.7,0.18
326,UNC Greensboro,30,16,14,0.533,-12.18,-8.7,,8,6,,9,5,,6,8,,1964,1919,,68.9,94.3,0.269,0.3,0.474,50,48.2,10.6,8.6,0.443,17.3,35.6,0.184
327,UNC Wilmington,30,5,25,0.167,-17.7,-6.02,,2,16,,4,10,,1,14,,1608,1921,,68.1,78.4,0.269,0.209,0.443,51.1,44.6,9.8,7.6,0.398,24.7,34.6,0.203
328,UT Arlington,31,14,17,0.452,-1.19,0.68,,8,10,,8,6,,6,7,,2255,2307,,76.6,93.5,0.395,0.2,0.497,49.7,55.7,12.6,7.2,0.454,19,31.8,0.273
329,Utah NCAA,32,27,5,0.844,30.23,13.38,,14,3,,16,0,,9,3,,2650,2111,,73.7,112,0.355,0.392,0.592,53.8,63,9.8,7.9,0.553,17.1,32.8,0.276
330,Utah State,30,4,26,0.133,-19.43,0.33,,1,17,,2,12,,2,13,,1749,2305,,73.3,79.5,0.291,0.393,0.433,44.1,50.5,11.3,7.2,0.385,19.3,25.4,0.216
331,Utah Tech,31,19,12,0.613,-1.79,-4.48,,10,8,,9,4,,8,6,,2327,2172,,74.4,100.5,0.247,0.484,0.561,47.7,55.7,11,6,0.537,19.2,24.2,0.179
332,Utah Valley,30,6,24,0.2,-15.76,-1.72,,3,15,,5,9,,1,14,,1654,2038,,67.5,80.4,0.271,0.332,0.46,46.3,68.2,12.7,6.1,0.425,22,23.8,0.189
333,UTEP,32,20,12,0.625,4.23,-0.14,,12,8,,11,3,,7,7,,2188,2048,,68.4,98.7,0.362,0.311,0.504,51,54.9,10,4.9,0.463,17.1,33.6,0.255
334,UTSA,32,13,19,0.406,-0.47,2.06,,9,11,,8,4,,3,12,,2073,2154,,70.7,91,0.272,0.279,0.484,54.4,53.9,9.4,12.9,0.447,21.3,37.6,0.199
335,Valparaiso,30,7,23,0.233,-11.7,0.13,,5,15,,3,12,,4,10,,1788,2143,,69.3,85.7,0.332,0.459,0.524,46.1,56,8.9,4.1,0.487,24.7,20.6,0.237
336,Vanderbilt,31,12,19,0.387,8.1,11.58,,3,13,,9,7,,3,9,,2095,2203,,70.6,94.9,0.321,0.333,0.508,45.6,52.2,11.8,7.4,0.466,18.4,29.4,0.238
337,Vermont NCAA,32,25,7,0.781,-3.47,-10.15,,14,2,,15,2,,10,5,,1961,1732,,63.5,96.2,0.244,0.305,0.507,51.5,60.3,9.3,8.8,0.483,18,31,0.165
338,Villanova NCAA,37,30,7,0.811,24.61,12.51,,17,3,,13,2,,13,1,,2620,2172,,66.6,106.4,0.238,0.339,0.525,50.9,62.8,9.8,13.7,0.493,13.1,32.2,0.183
339,Virginia,30,15,15,0.5,16.82,11.35,,4,14,,11,5,,4,9,,2062,1898,,73.4,93.7,0.266,0.298,0.482,53.7,59.1,11.8,10.9,0.447,18.3,36.4,0.19
340,Virginia Commonwealth,29,7,22,0.241,-5.05,0.71,,4,12,,4,9,,1,11,,1649,1816,,66,85.4,0.24,0.289,0.447,51.5,43.8,10.6,7.2,0.414,19.7,34.3,0.168
341,Virginia Tech NCAA,36,31,5,0.861,29.12,14.45,,14,4,,16,1,,8,3,,2607,2079,,68.5,105.7,0.294,0.394,0.553,54.9,56.3,7.7,8.9,0.518,17.2,31.9,0.224
342,Wagner,28,13,15,0.464,-16.25,-13.67,,8,8,,8,4,,5,11,,1768,1840,,71.9,87.5,0.288,0.239,0.466,44.2,55.4,13,6.2,0.432,18.1,26.9,0.195
343,Wake Forest,34,17,17,0.5,12.55,12.76,,5,13,,12,5,,3,9,,2036,2043,,67,89,0.276,0.399,0.478,48.9,58.9,9.7,9,0.449,19.3,28.9,0.182
344,Washington,34,19,15,0.559,15.69,13.75,,7,11,,16,5,,2,8,,2068,2002,,66.7,90.2,0.214,0.287,0.469,55.5,57.9,11.6,10.8,0.439,20.1,38.8,0.155
345,Washington State NCAA,34,23,11,0.676,21.47,15.73,,9,9,,9,5,,9,4,,2279,2084,,68.1,97.4,0.252,0.343,0.518,51.3,60.1,10.3,10.5,0.488,18.8,31.9,0.185
346,Weber State,31,6,25,0.194,-14.32,-4.02,,2,16,,4,10,,1,14,,1767,2086,,71.2,79.7,0.379,0.27,0.452,48.8,50.4,9.5,7.4,0.394,22,25.2,0.28
347,West Virginia NCAA,31,19,12,0.613,15.31,10.79,,10,8,,13,2,,3,7,,2045,1905,,72.2,90.7,0.262,0.376,0.476,46.8,46.8,13.2,5.7,0.442,16.2,26.5,0.186
348,Western Carolina,30,9,21,0.3,-22.71,-8.78,,2,12,,7,9,,2,11,,1636,1959,,66.1,81.8,0.32,0.282,0.446,49.5,47.4,7,5.8,0.41,22,32.9,0.209
349,Western Illinois,30,10,20,0.333,-14.54,-6.79,,5,13,,6,9,,4,10,,2025,2195,,76.4,88.4,0.371,0.428,0.473,45.2,56,11.7,7.3,0.416,17.4,24.8,0.28
350,Western Kentucky,33,19,14,0.576,2.9,2.11,,14,6,,10,4,,7,9,,2312,2286,,72.6,96.5,0.31,0.47,0.497,46.9,53,16.2,5.9,0.464,17.6,32.2,0.213
351,Western Michigan,29,12,17,0.414,-7.12,1.23,,7,11,,8,5,,4,12,,1832,2005,,71.7,88.1,0.276,0.458,0.481,45.9,55,13.4,6.6,0.453,19.4,26,0.182
352,Wichita State,33,18,15,0.545,4.74,2.29,,6,10,,11,4,,4,10,,2182,2101,,71.3,92.1,0.323,0.222,0.485,54,53.3,10.4,8,0.44,19.1,34.9,0.24
353,William & Mary,31,18,13,0.581,-7.34,-6.95,,12,6,,10,5,,7,8,,2056,2068,,69.8,93.5,0.247,0.373,0.49,45.2,58.9,10.8,6.7,0.451,16.8,27,0.194
354,Winthrop,30,8,22,0.267,-24.57,-15.19,,6,12,,6,7,,2,13,,1553,1794,,66.3,78.1,0.289,0.265,0.449,47.4,45.4,13.7,7,0.414,24.7,30.6,0.192
355,Wisconsin,31,11,20,0.355,7.86,11.99,,6,12,,7,7,,4,8,,2124,2252,,72.1,94.3,0.273,0.378,0.526,48.7,65.4,11.2,9.8,0.49,21.3,29.5,0.208
356,Wofford,32,22,10,0.688,-3.14,-5.83,,10,4,,11,2,,9,7,,2230,2081,,69.7,100,0.248,0.414,0.503,46.8,45,11.1,6.6,0.472,13,27,0.181
357,Wright State,32,8,24,0.25,-14.75,-0.91,,6,14,,4,8,,4,15,,2116,2484,,70.1,94.3,0.192,0.481,0.525,39.6,53.4,8.3,4.2,0.504,16.9,16.5,0.137
358,Wyoming,34,23,11,0.676,6.37,1.37,,13,5,,13,3,,7,8,,2229,1993,,64.7,100.6,0.266,0.352,0.539,54.5,60.4,8.9,9.7,0.505,18.1,30,0.205
359,Xavier,30,7,23,0.233,-2.51,8.19,,0,20,,5,12,,2,10,,1657,1978,,69.7,79.2,0.235,0.257,0.441,46.6,62.5,11.5,9.6,0.412,21.9,28.2,0.155
360,Yale,27,13,14,0.481,-4.25,0.86,,7,7,,6,6,,6,7,,1607,1745,,69.3,85.1,0.267,0.327,0.45,51,53.7,12.7,7.5,0.418,21.1,35.4,0.177
361,Youngstown State,30,19,11,0.633,-1.54,-6.21,,13,7,,12,5,,7,6,,2016,1785,,68.3,97.9,0.262,0.438,0.522,52.5,65.8,9.3,7.4,0.499,18.1,28.9,0.176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
